"qualifying","position","displayName","nflId_def","routes","eps_tracking_w_penalties","eps_tracking","normalized_avg_max_epa","penalties_and_time_to_throw_normalized_tracking_epa","penalities_count","tracking_penalty_perc","penalties_eps"
1,"CB","Desmond King",2557927,343,-6.51143623414464,-5.00140860605445,0.496964078257222,0.500253089552958,2,0.00579710144927536,-2.1286370535434
1,"DB","Jordan Whitehead",2560930,99,-7.70258335420766,-5.94778420065034,0.599612241092254,0.612978891032747,1,0.01,-1.93627723514153
1,"FS","Xavier Woods",2558159,52,-10.1466402562447,-10.2401335026857,1.04796721175285,1.04796721175285,0,0,0
0,"CB","DeShawn Shead",2535609,41,3.57590998133014,3.50219415240553,-0.102081859742288,-0.102081859742288,0,0,0
0,"CB","Teez Tabor",2557955,54,2.69733196860357,2.78548053737875,0.0990041617345546,0.100578110735435,1,0.0181818181818182,-0.185571356782953
0,"FS","J.J. Wilcox",2540219,15,2.23175659802899,2.20478739232487,-0.345331053789436,-0.345331053789436,0,0,0
0,"DB","Isaac Yiadom",2560946,48,1.84059012077625,2.45972302533455,0.098767644690921,0.11117452910427,1,0.0204081632653061,-0.706704980945045
0,"CB","Tony Lippett",2552427,7,1.59588841888928,1.58330278956069,-0.538317363684189,-0.538317363684189,0,0,0
0,"CB","Deante Burton",2559109,16,1.55009892394843,1.52133177119736,-0.151753751191812,-0.151753751191812,0,0,0
0,"CB","Jamal Agnew",2558821,20,1.49226402965423,1.45630508871539,-0.0360800590535996,-0.0360800590535996,0,0,0
0,"CB","Dexter McDougle",2543608,45,1.2378116075099,1.15690399039753,0.26437240980897,0.26437240980897,0,0,0
0,"CB","Artie Burns",2555344,58,1.23079215401925,1.12651122529663,0.300127202077046,0.300127202077046,0,0,0
0,"CB","Ryan Lewis",2559208,34,1.02698773591738,0.965857536321367,0.247116384395994,0.247116384395994,0,0,0
0,"DB","Tracy Walker",2560913,20,1.00936499019855,0.97340604925972,0.114520482228301,0.114520482228301,0,0,0
0,"CB","Tony McRae",2556817,23,0.958258705843054,0.916905923763396,0.172262408146182,0.172262408146182,0,0,0
0,"DB","Kevin Toliver",2560901,36,0.9440920119674,0.879365918277499,0.261923164768176,0.261923164768176,0,0,0
0,"FS","Clayton Fejedelem",2555355,15,0.933026390697255,0.90605718499313,0.0387223629521116,0.0387223629521116,0,0,0
0,"CB","Anthony Averett",2560963,14,0.854623920236826,0.829452661579643,0.0474536803576043,0.0474536803576043,0,0,0
0,"SS","Jayron Kearse",2555156,19,0.845579697687949,0.811418703796058,0.153586913704341,0.153586913704341,0,0,0
0,"CB","Jalen Davis",2561316,15,0.805453874143787,0.778484668439662,0.0932786756133632,0.0932786756133632,0,0,0
0,"CB","Tony Brown",2560982,47,0.802211304790164,0.717707793583906,0.328309506145147,0.328309506145147,0,0,0
0,"FS","Kendrick Lewis",494277,13,0.730127891798929,0.706754580188687,0.0772615515696412,0.0772615515696412,0,0,0
0,"CB","Walt Aikens",2543724,9,0.680126017113716,0.663944493691241,-0.0209343603656964,-0.0209343603656964,0,0,0
0,"FS","Jordan Lucas",2555542,27,0.678840664194872,0.630296093927447,0.278461880608209,0.278461880608209,0,0,0
0,"CB","Charvarius Ward",2561417,13,0.637605183199955,0.614231871589713,0.12349750560141,0.12349750560141,0,0,0
0,"DB","Tarvarius Moore",2561117,37,0.609427160740661,0.54290312000382,0.332049636782997,0.332049636782997,0,0,0
0,"SS","Jarrod Wilson",2556711,11,0.573823735654562,0.554046318138203,0.10334061849777,0.10334061849777,0,0,0
0,"FS","Andre Hal",2543874,18,0.522906558026664,0.490543511181714,0.254585991823109,0.254585991823109,0,0,0
0,"SS","Eddie Pleasant",2532928,11,0.511071875388442,0.491294457872084,0.140753783078447,0.140753783078447,0,0,0
0,"S","Brandon Wilson",2558786,13,0.490158207066035,0.466784895455793,0.197738676036539,0.197738676036539,0,0,0
0,"DB","Rashaan Gaulden",2560775,13,0.473698446775694,0.450325135165452,0.205888979747065,0.205888979747065,0,0,0
0,"CB","Chris Milton",2556394,11,0.450681096950433,0.430903679434074,0.176683058053,0.176683058053,0,0,0
0,"DB","Tyvis Powell",2556655,28,0.435153583446055,0.384811066131688,0.339852322654631,0.339852322654631,0,0,0
0,"CB","Josh Shaw",2552259,7,0.405987318297666,0.393401688969074,0.0975433949199233,0.0975433949199233,0,0,0
0,"FS","Rodney McLeod",2534832,15,0.381072626924984,0.354103421220859,0.275405678371165,0.275405678371165,0,0,0
0,"CB","Davon House",2495170,6,0.377389004576258,0.366601322294608,0.0355529386815563,0.0355529386815563,0,0,0
0,"SS","Eric Berry",496723,7,0.371126230538864,0.358540601210272,0.0977067990152158,0.0977067990152158,0,0,0
0,"DB","Justin Hardee",2559181,12,0.357536360963473,0.335960996400173,0.241906955400911,0.24190695540091,0,0,0
0,"CB","Marcus Williams",2550605,8,0.325589040554247,0.311205464178714,0.178029004114363,0.178029004114363,0,0,0
0,"FS","George Iloka",2532869,8,0.304213074038882,0.289829497663349,0.196133201683145,0.196133201683145,0,0,0
0,"CB","Johnson Bademosi",2535693,9,0.275895950298447,0.259714426875972,0.236560520169535,0.236560520169535,0,0,0
0,"CB","De'Vante Harris",2556833,18,0.272956321060625,0.240593274215675,0.332754906990173,0.332754906990173,0,0,0
0,"DB","Armani Watts",2560921,15,0.266927989050618,0.239958783346493,0.279861728594565,0.279861728594565,0,0,0
0,"CB","Tavierre Thomas",2561278,5,0.254609927170191,0.245620191935483,0.111419466446891,0.111419466446891,0,0,0
0,"CB","Cornell Armstrong",2561147,7,0.236385344996693,0.223799715668101,0.223857415203133,0.223857415203133,0,0,0
0,"CB","Joshua Holsey",2558858,10,0.234611865332646,0.21663239486323,0.289985622937312,0.289985622937312,0,0,0
0,"CB","Corn Elder",2558171,17,0.228960601489303,0.198395501691294,0.340570526213513,0.340570526213513,0,0,0
0,"CB","Josh Robinson",2533542,6,0.208418258086459,0.197630575804809,0.217441730861079,0.217441730861079,0,0,0
0,"CB","Chandon Sullivan",2560887,10,0.198072507822968,0.180093037353551,0.311514130487387,0.311514130487387,0,0,0
0,"DB","Danny Johnson",2560764,11,0.183221336202069,0.163443918685711,0.326908595832564,0.326908595832564,0,0,0
0,"CB","Eric Rowe",2552255,31,0.181978589865286,0.126242231410095,0.390094542237844,0.390094542237844,0,0,0
0,"CB","Marcus Cooper",2541202,9,0.180518744475042,0.164337221052567,0.309535262957762,0.309535262957762,0,0,0
0,"CB","Rashard Robinson",2555546,10,0.164692955984366,0.146713485514949,0.319538315048919,0.319538315048919,0,0,0
0,"CB","Patrick Robinson",2508084,44,0.149296513699604,0.0701868436341702,0.400922090654587,0.400922090654587,0,0,0
0,"CB","Vernon Hargreaves III",2555299,15,0.148613139557858,0.121643933853733,0.364965666077902,0.364965666077902,0,0,0
0,"FS","Kemal Ishmael",2541431,8,0.142628545207448,0.128244968831915,0.323934653188591,0.323934653188591,0,0,0
0,"DB","Keion Crossen",2561157,14,0.0578026589078854,0.032631400250702,0.403207951011146,0.403207951011146,0,0,0
0,"SS","Chris Banjo",2541192,6,0.0520657291641857,0.0412780468825357,0.381146585691939,0.381146585691939,0,0,0
0,"CB","E.J. Gaines",2543823,41,0.0449980477059214,-0.0287177812186872,0.422476964717697,0.422476964717697,0,0,0
0,"FS","DeAndre Houston-Carson",2555381,5,0.0334397095828386,0.0244499743481302,0.386496826045243,0.386496826045243,0,0,0
0,"CB","Holton Hill",2560741,33,0.0133322334254299,0.512623241469222,0.319234711316668,0.326305144651482,1,0.0294117647058824,-0.559629444700348
0,"CB","Tre Herndon",2561340,9,-0.0198590796711994,-0.0360406030936745,0.443740231362589,0.443740231362589,0,0,0
0,"CB","Lafayette Pitts",2556652,13,-0.058061164579489,-0.0814344761897307,0.453634154894808,0.453634154894808,0,0,0
0,"SS","Andrew Sendejo",2525323,10,-0.133986674834523,-0.151966145303939,0.443148238102798,0.443148238102799,0,0,0
0,"CB","Mike Tyson",2558853,16,-0.134421027870554,-0.163188180621621,0.480946311898431,0.480946311898431,0,0,0
0,"DB","Denzel Rice",2553736,13,-0.143040776646587,-0.166414088256829,0.468848053575663,0.468848053575663,0,0,0
0,"CB","Blidi Wreh-Wilson",2539219,9,-0.144635553937364,-0.160817077359839,0.467948163166099,0.467948163166099,0,0,0
0,"FS","Earl Thomas",2508080,11,-0.177704846199662,-0.197482263716021,0.453422509636642,0.453422509636642,0,0,0
0,"CB","Kevin King",2557996,38,-0.184970973080445,-0.253292960864229,0.441026240788562,0.441026240788562,0,0,0
0,"SS","Ricardo Allen",2543850,12,-0.194687370494702,-0.216262735058002,0.512061793461431,0.512061793461431,0,0,0
0,"CB","Cyrus Jones",2555380,6,-0.197740729005057,-0.208528411286707,0.604002440754571,0.604002440754571,0,0,0
0,"CB","Neiko Thorpe",2534846,7,-0.258731554568969,-0.271317183897561,0.570807719199704,0.570807719199704,0,0,0
0,"FS","Adrian Colbert",2558857,8,-0.280782471192348,-0.295166047567882,0.605656159341212,0.605656159341212,0,0,0
0,"DB","Dean Marlowe",2553562,8,-0.284439793080386,-0.29882336945592,0.594999899823599,0.594999899823599,0,0,0
0,"CB","Isaiah Oliver",2560830,51,-0.286007647898188,-0.377702947292213,0.385970677428941,0.385970677428941,0,0,0
0,"CB","Greg Mabin",2558971,18,-0.343103411163258,-0.375466458008208,0.526171004900577,0.526171004900577,0,0,0
0,"FS","Ibraheim Campbell",2552605,8,-0.348237761494232,-0.362621337869765,0.651910651076458,0.651910651076458,0,0,0
0,"DB","Marcus Allen",2560956,5,-0.375513228308277,-0.384502963542985,0.759036028444143,0.759036028444143,0,0,0
0,"CB","Arthur Maulet",2559087,27,-0.385739073823265,-0.43428364409069,0.423313035188948,0.423313035188948,0,0,0
0,"SS","Chris Conte",2495272,10,-0.389841536114844,-0.40782100658426,0.629099783930156,0.629099783930156,0,0,0
0,"CB","Dominique Rodgers-Cromartie",306,22,-0.393463435515669,-0.433018270548386,0.483176748197571,0.483176748197571,0,0,0
0,"CB","Lenzy Pipkins",2558988,24,-0.445125747974702,-0.488276477101302,0.51940053808358,0.51940053808358,0,0,0
0,"FS","Jimmie Ward",2543741,22,-0.503881131297029,-0.543435966329746,0.557573559964596,0.557573559964596,0,0,0
0,"FS","Colin Jones",2499257,6,-0.507622027700794,-0.518409709982444,0.786651376289863,0.786651376289863,0,0,0
0,"CB","Donte' Deayon",2556512,32,-0.508981966919294,-0.566516272421427,0.469736177827136,0.469736177827136,0,0,0
0,"DB","Su'a Cravens",2555345,38,-0.557716317336478,0.394607144404432,0.358829659732169,0.375846433105491,1,0.0256410256410256,-1.02248382129173
0,"DB","Sean Chandler",2561017,33,-0.589992905711349,-0.649325158260424,0.47951077454933,0.47951077454933,0,0,0
0,"SS","Daniel Sorensen",2550257,30,-0.593950167600696,0.846796138402049,0.247078066309094,0.287410287454793,1,0.032258064516129,-1.49737692182575
0,"SS","Rayshawn Jenkins",2558182,20,-0.621049379508108,-0.657008320446941,0.567869625791482,0.567869625791482,0,0,0
0,"CB","Adam Jones",2506345,18,-0.750695615717261,-0.141177497411967,0.461070144945953,0.470647364274417,1,0.0526315789473684,-0.643037312186764
0,"CB","Brandon Williams",2556371,12,-0.750705566538143,-0.772280931101443,0.630545385409833,0.630545385409833,0,0,0
0,"SS","Kavon Frazier",2555536,15,-0.775195361426954,-0.802164567131079,0.671215334404845,0.671215334404845,0,0,0
0,"CB","DeVante Bausby",2553790,21,-0.817234553083049,0.379636265906506,0.310472500441333,0.352580636806642,1,0.0454545454545455,-1.23685150047812
0,"S","Doug Middleton",2556617,10,-0.833181817092097,-0.851161287561514,0.78612935287776,0.78612935287776,0,0,0
0,"CB","KeiVarae Russell",2555547,24,-0.871181058734842,-0.914331787861442,0.561438612675173,0.561438612675173,0,0,0
0,"SS","Deon Bush",2555155,11,-0.884247593646526,-0.904025011162885,0.761587830370419,0.761587830370419,0,0,0
0,"SS","Matthias Farley",2556429,15,-0.961346166077646,-0.988315371781771,0.715498973589306,0.715498973589306,0,0,0
0,"CB","Kevin Johnson",2552261,19,-0.964725903932771,0.0954795813803534,0.383542453689083,0.419182212815655,1,0.05,-1.09633763622051
0,"FS","George Odum",2561131,16,-1.17294333315111,-1.20171048590218,0.653934165794094,0.653934165794094,0,0,0
0,"DB","Natrell Jamerson",2560759,30,-1.2394572541803,-1.29339566558855,0.505289226772851,0.505289226772851,0,0,0
0,"CB","LeShaun Sims",2555551,46,-1.24568750316103,0.579086757460222,0.345606199170617,0.378910653438268,1,0.0212765957446809,-1.9109155497502
0,"CB","Jamar Taylor",2539932,49,-1.53596428388693,1.39642767220668,0.246059082954077,0.289984571914101,3,0.0576923076923077,-3.02230267478345
0,"CB","Leonard Johnson",2532878,49,-1.56513761478712,-1.65323702008727,0.578714547454838,0.578714547454838,0,0,0
0,"WR","Tremon Smith",2561103,11,-1.83993315258492,-0.63154559554174,0.635039343441932,0.684650825445314,1,0.0833333333333333,-1.23037712748252
0,"CB","Akeem King",2553456,27,-1.93023717938327,-1.61154510707101,0.652424856270088,0.642263186542197,1,0.0357142857142857,-0.367898103889142
0,"SS","Deshazor Everett",2553710,6,-2.12459997071657,-2.13538765299822,1.51915995330365,1.51915995330365,0,0,0
0,"CB","David Amerson",2540170,41,-2.58721424168173,-0.842954957710256,0.530109496790306,0.560850928373346,1,0.0238095238095238,-1.821249623278
0,"CB","Mike Hughes",2560746,43,-2.59996790575026,-2.67727962876875,0.608121607950845,0.608121607950845,0,0,0
