"gameId","playId","nflId_def","targetNflId","eps_closing"
2018092302,2994,2533060,2552458,-1.17
2018120201,271,2533060,497322,-1.223
2018102105,3148,2533060,2556214,-1.364
2018102105,2418,2533060,2543457,-1.412
2018102900,4579,2533062,2543471,1.164
2018091612,2065,2533062,2543614,0.906
2018101412,1350,2533062,2543457,0.904
2018102102,2614,2533062,2543509,0.771
2018111108,3195,2533062,2557848,0.745
2018090905,1601,2533062,2540165,0.554
2018100400,2464,2533062,2543759,0.55
2018100400,4117,2533062,2543759,0.514
2018123006,1974,2533062,2556462,0.43
2018101412,3544,2533062,2543457,0.355
2018090905,3546,2533062,2540165,0.333
2018120212,2694,2533062,2552608,0.268
2018091612,446,2533062,2543614,0.221
2018091612,2471,2533062,2543614,0.214
2018122308,1630,2533062,2560729,0.176
2018120212,3649,2533062,2555214,0.17
2018110410,1595,2533062,2543495,0.161
2018120906,2879,2533062,2541388,0.16
2018091612,2552,2533062,2561018,0.141
2018122308,917,2533062,2560729,0.083
2018100400,1292,2533062,2558877,0.072
2018123006,788,2533062,2556462,0.061
2018090905,4414,2533062,2540165,0.055
2018102900,1491,2533062,2543471,-0.007
2018102900,2551,2533062,2543471,-0.047
2018091612,260,2533062,2543614,-0.059
2018093006,2828,2533062,2550272,-0.064
2018111108,60,2533062,2557848,-0.068
2018121610,1670,2533062,2508061,-0.114
2018092313,813,2533062,2558052,-0.125
2018110410,2411,2533062,2543495,-0.205
2018111108,591,2533062,2557848,-0.22
2018100400,688,2533062,2558877,-0.23
2018090905,3125,2533062,2540165,-0.237
2018102102,737,2533062,2543509,-0.256
2018090905,2516,2533062,2540165,-0.304
2018121610,77,2533062,2508061,-0.32
2018112505,899,2533062,2543828,-0.322
2018120212,95,2533062,2552608,-0.33
2018121610,102,2533062,2553737,-0.368
2018092313,2449,2533062,2532884,-0.401
2018111108,1831,2533062,2557848,-0.403
2018091612,4007,2533062,2543614,-0.531
2018112505,4041,2533062,2556462,-0.744
2018122308,1810,2533062,2560729,-0.878
2018091612,2877,2533062,2561018,-1.024
2018102806,3253,2533459,2540160,0.106
2018123008,1391,2533459,2559193,-0.152
2018112202,2088,2533542,2560854,2.873
2018111809,3892,2533542,497326,0.106
2018091602,1240,2534567,2557991,-0.15
2018111100,3886,2534830,2543509,1.304
2018102804,1475,2534830,2555289,0.323
2018111803,3535,2534830,2557997,0.277
2018122307,2547,2534830,2541161,0.104
2018123002,2320,2534830,497236,-0.042
2018123002,2570,2534830,497236,-0.056
2018091000,3765,2534830,2561137,-0.632
2018123015,2998,2534846,2558208,-0.03
2018111100,202,2535609,2543509,0.232
2018120911,4292,2535609,2559248,0.214
2018112200,944,2535609,2550284,0.196
2018122307,2321,2535609,2495438,0.164
2018111100,154,2535609,2550284,0.121
2018100704,2046,2535609,497236,0.115
2018100704,3613,2535609,497236,0.077
2018110405,79,2535609,2555214,-0.289
2018120911,3318,2535609,2559248,-0.549
2018111100,790,2535609,2543509,-0.562
2018123009,1318,2535613,2556519,0.182
2018120913,81,2535613,71265,0.01
2018100707,1780,2535613,2543583,-0.237
2018111200,2196,2535687,2558266,0.341
2018090907,1079,2535687,2559153,0.236
2018111200,1888,2535687,2558266,0.23
2018111805,3893,2535687,2550656,0.229
2018111805,1852,2535687,2557856,0.152
2018120207,4559,2535687,2550617,0.133
2018122300,3550,2535687,2530700,0.133
2018112506,3802,2535687,2540158,-0.504
2018112600,3776,2535693,2557848,0.175
2018102900,3835,2535867,2543773,0.916
2018121602,2204,2535867,2540020,0.303
2018102900,2986,2535867,238498,0.24
2018110401,2244,2535867,2560810,0.097
2018110401,565,2535867,2550617,-1.548
2018100708,2423,2536032,2552469,0.246
2018093009,571,2536032,2560988,-2.276
2018093000,4149,2539219,2555466,0.291
2018110406,3547,2539219,2495826,0.019
2018111101,3220,2539233,2559385,0.638
2018122305,1078,2539233,2557986,0.267
2018112503,1469,2539233,2560988,0.141
2018121604,381,2539233,71265,0.097
2018111101,1653,2539233,2559385,0.01
2018121604,2823,2539233,71265,-0.003
2018091300,4081,2539233,2552631,-0.081
2018122305,1246,2539233,2552597,-0.111
2018102803,830,2539233,2557856,-0.169
2018090902,575,2539233,2543759,-0.223
2018102803,2537,2539233,2550656,-0.298
2018102105,1966,2539233,2541187,-0.935
2018121604,193,2539233,71265,-0.957
2018122302,791,2539237,2540202,1.566
2018111810,3016,2539237,2557960,0.472
2018120205,1415,2539237,2530700,0.363
2018121606,2795,2539237,2552415,0.359
2018120600,1728,2539237,2555317,0.32
2018121606,2323,2539237,2552415,0.215
2018120205,3799,2539237,2558877,0.167
2018120205,3777,2539237,2530700,0.087
2018123003,2319,2539237,2561427,0.03
2018112501,4048,2539237,2558129,-0.12
2018120205,2689,2539237,2532865,-0.241
2018111810,1592,2539237,2560920,-0.286
2018121606,511,2539237,2552415,-0.327
2018102900,1703,2539240,497240,0.279
2018092307,3841,2539240,2495438,-0.118
2018102900,3756,2539240,238498,-0.301
2018110401,4527,2539240,2550284,-0.495
2018092307,3333,2539240,2556803,-0.622
2018123001,3115,2539240,2552409,-0.879
2018121000,3018,2539243,2495438,0.909
2018093008,2807,2539243,2559248,0.774
2018120213,4403,2539243,2558266,0.353
2018100711,2162,2539243,2555364,0.27
2018111110,798,2539243,2557898,0.246
2018111500,1961,2539243,2495187,0.238
2018100711,2133,2539243,2540169,0.168
2018120213,103,2539243,2560938,0.053
2018111110,359,2539243,2540169,-0.18
2018092312,803,2539243,2553454,-0.198
2018091700,1567,2539243,2558250,-0.715
2018111500,834,2539243,2559270,-1.068
2018102811,650,2539277,2495438,0.451
2018091603,1236,2539277,2540928,0.197
2018093003,1219,2539290,497236,0.664
2018090900,232,2539290,2560957,0.111
2018091601,241,2539290,2495288,0.071
2018121602,2960,2539290,2540203,-0.03
2018112508,2307,2539293,2559169,0.536
2018120203,4090,2539293,497236,0.265
2018112508,1768,2539293,2540154,0.225
2018091609,1210,2539293,2540169,0.217
2018120203,3426,2539293,2558116,0.158
2018092311,1428,2539293,2560810,0.157
2018092311,365,2539293,2555418,0.004
2018120203,3473,2539293,2543495,-0.032
2018120203,522,2539293,2558116,-0.164
2018093006,770,2539309,497240,0.397
2018102106,1376,2539309,2541199,0.184
2018112504,3305,2539309,2540232,0.114
2018093006,1702,2539309,497240,0.035
2018093006,3137,2539309,2543773,0.004
2018111103,3175,2539309,497236,-0.055
2018091604,952,2539309,2553744,-0.123
2018101404,3159,2539309,2550284,-0.181
2018090903,596,2539309,2495234,-0.28
2018112504,3355,2539309,2543466,-1.158
2018091603,733,2539311,2556370,0.447
2018120902,239,2539311,2557997,0.323
2018112503,1741,2539311,2552559,0.291
2018092000,2093,2539311,2560738,0.111
2018120902,2512,2539311,2560894,0.111
2018110403,1515,2539311,2556214,0.054
2018112503,2697,2539311,2557976,0.013
2018093009,2516,2539311,2495347,0.009
2018120902,699,2539311,2560894,-0.223
2018121501,4345,2539311,2555223,-0.255
2018112503,2384,2539311,2552559,-0.487
2018111804,1044,2539320,2540232,0.155
2018090903,3438,2539320,2556190,-0.492
2018120211,3714,2539320,2560738,-1.174
2018110406,386,2539334,2532841,1.057
2018100707,867,2539334,2560920,0.842
2018093000,3517,2539334,2555466,0.821
2018112202,524,2539334,2556370,0.783
2018102200,4031,2539334,2555295,0.747
2018092300,1954,2539334,2507166,0.607
2018110406,2279,2539334,2495826,0.411
2018121600,3795,2539334,2561272,0.377
2018100707,1987,2539334,2508061,0.372
2018102200,722,2539334,2555295,0.371
2018092300,4644,2539334,2556370,0.277
2018090600,3904,2539334,2552600,0.266
2018122304,3106,2539334,2558066,0.254
2018110406,1420,2539334,2555343,0.231
2018123010,951,2539334,2560051,0.231
2018123010,652,2539334,2556466,0.217
2018111800,1900,2539334,2552487,0.161
2018093000,3302,2539334,2555466,0.145
2018092300,3879,2539334,2556370,0.127
2018091600,3364,2539334,2495459,0.114
2018093000,4283,2539334,2555466,0.102
2018110406,2660,2539334,2543491,0.102
2018101400,4071,2539334,2543468,0.084
2018102200,3379,2539334,2550198,0.059
2018090600,1715,2539334,2552600,0.03
2018101400,3412,2539334,1581,0.024
2018093000,4078,2539334,2555466,0.004
2018123010,1836,2539334,2558105,0
2018111102,1345,2539334,2560988,-0.041
2018123010,1568,2539334,2558105,-0.042
2018111800,1831,2539334,2552487,-0.046
2018091600,2090,2539334,2552458,-0.059
2018102200,217,2539334,2543496,-0.129
2018093000,1656,2539334,2555466,-0.168
2018111102,352,2539334,2552597,-0.174
2018093000,4056,2539334,2555466,-0.175
2018093000,4442,2539334,2555466,-0.18
2018123010,683,2539334,2543468,-0.189
2018093000,1321,2539334,2558010,-0.216
2018122304,3606,2539334,2558066,-0.245
2018101400,146,2539334,2558105,-0.274
2018093000,2410,2539334,2558010,-0.283
2018101400,2990,2539334,1581,-0.339
2018111102,58,2539334,2543488,-0.403
2018111800,660,2539334,2552487,-0.585
2018093000,4305,2539334,2555466,-0.61
2018090600,3095,2539334,2540158,-0.744
2018112202,962,2539334,2556370,-0.845
2018110406,469,2539334,2543491,-0.865
2018090600,3678,2539334,2540158,-1.039
2018122304,3742,2539334,2558066,-1.667
2018110406,2426,2539334,2543491,-1.78
2018120207,648,2539338,2550617,1.156
2018121608,61,2539338,2557870,0.733
2018120207,4679,2539338,2550617,0.542
2018101100,490,2539338,2552600,0.473
2018111805,1643,2539338,1581,0.447
2018122300,86,2539338,2558877,0.353
2018112506,1762,2539338,2533039,0.302
2018111200,3065,2539338,2539964,0.264
2018111200,1910,2539338,2539964,0.198
2018122300,2430,2539338,2558877,0.168
2018102200,1280,2539338,2555415,0.164
2018122300,3503,2539338,2558877,0.163
2018111200,4308,2539338,2539964,0.145
2018122300,2863,2539338,2543759,0.12
2018091613,2869,2539338,2560735,0.069
2018092303,318,2539338,2555346,0.016
2018093011,3009,2539338,2553568,0.004
2018120207,3066,2539338,2543509,-0.016
2018111805,2621,2539338,2543468,-0.021
2018121608,253,2539338,2557870,-0.054
2018111200,3206,2539338,2558914,-0.115
2018090907,3692,2539338,2557895,-0.139
2018092303,3717,2539338,2555346,-0.153
2018111805,1712,2539338,2543468,-0.164
2018120207,1648,2539338,2543509,-0.252
2018092303,223,2539338,2555346,-0.298
2018122300,2397,2539338,2532865,-0.524
2018120207,5124,2539338,2543509,-0.53
2018093011,1610,2539338,2560878,-0.578
2018120207,4288,2539338,2543509,-0.676
2018123008,4457,2539338,2535698,-1.25
2018102200,1834,2539338,2555415,-1.384
2018092303,2492,2539338,2555346,-2.134
2018102200,4121,2539653,2543496,0.841
2018091600,2467,2539653,2495459,0.516
2018120200,2192,2539653,71269,0.5
2018090600,320,2539653,2552600,0.478
2018091600,3049,2539653,2495459,0.471
2018093000,3495,2539653,2495450,0.398
2018111800,373,2539653,2560735,0.377
2018102200,3980,2539653,2555295,0.345
2018090600,1061,2539653,2552600,0.339
2018111800,3613,2539653,2535698,0.309
2018123010,599,2539653,2558105,0.308
2018102200,2090,2539653,2555295,0.301
2018091600,1073,2539653,2552458,0.285
2018101400,1531,2539653,1581,0.28
2018112202,1046,2539653,2556370,0.26
2018090600,3928,2539653,2507763,0.257
2018111800,2473,2539653,2552487,0.244
2018102200,2615,2539653,2543496,0.216
2018092300,1221,2539653,2507166,0.211
2018121600,1772,2539653,2561272,0.201
2018120903,396,2539653,2560883,0.186
2018100707,1878,2539653,2508061,0.16
2018111800,2568,2539653,2535698,0.157
2018091600,3955,2539653,2552458,0.151
2018112202,132,2539653,2556370,0.151
2018093000,1801,2539653,2495450,0.147
2018091600,4023,2539653,2552458,0.141
2018090600,752,2539653,2552600,0.132
2018122304,3537,2539653,2552458,0.111
2018123010,2135,2539653,2558105,0.1
2018111102,3038,2539653,2560988,0.042
2018093000,349,2539653,2495450,0.005
2018101400,4036,2539653,1581,-0.024
2018101400,1068,2539653,2558105,-0.028
2018102200,1545,2539653,2555295,-0.042
2018120200,2304,2539653,71269,-0.067
2018111800,3464,2539653,2560735,-0.113
2018123010,1171,2539653,2543468,-0.182
2018102200,275,2539653,2543496,-0.252
2018093000,3347,2539653,2495450,-0.263
2018123010,3323,2539653,2558105,-0.321
2018111800,3528,2539653,2560735,-0.347
2018120903,2649,2539653,2543495,-0.387
2018111102,1102,2539653,2552597,-0.389
2018120903,601,2539653,2543495,-0.4
2018101400,191,2539653,1581,-0.484
2018120903,468,2539653,2543495,-0.517
2018123010,3903,2539653,2558105,-0.528
2018100707,2343,2539653,2508061,-0.654
2018111800,408,2539653,2535698,-0.719
2018100707,3273,2539653,2508061,-0.889
2018112202,2175,2539653,2556370,-1.069
2018101400,3487,2539653,2543468,-1.285
2018093005,3253,2539662,2543828,-0.207
2018091609,258,2539932,2540169,1.862
2018090909,2319,2539932,2555343,0.598
2018120910,2830,2539932,2558914,0.441
2018091609,2382,2539932,2543498,0.386
2018093008,1933,2539932,2552430,0.355
2018101800,2157,2539932,497328,0.319
2018101405,834,2539932,2555214,0.301
2018093008,2051,2539932,2552430,0.295
2018091609,558,2539932,2543498,0.242
2018090909,1446,2539932,2540011,0.215
2018092311,815,2539932,2543509,0.116
2018102809,1547,2539932,2558914,0.071
2018091609,2057,2539932,2543498,-0.082
2018102809,3299,2539932,2558914,-0.274
2018092311,1452,2539932,2543509,-0.323
2018100710,1081,2539932,2558266,-0.591
2018090909,2397,2539932,2543491,-1.92
2018100702,2777,2539935,2557976,2.383
2018090903,2064,2539935,2495966,0.869
2018110404,724,2539935,2560985,0.619
2018092306,2201,2539935,2495159,0.527
2018120206,2407,2539935,79607,0.502
2018102500,2286,2539935,2555346,0.332
2018093006,1935,2539935,497240,0.279
2018091604,252,2539935,2495328,0.212
2018110404,491,2539935,2560738,0.144
2018092306,3421,2539935,2495663,0.137
2018111103,2435,2539935,2560907,0.053
2018120906,1485,2539935,238498,0.005
2018092306,2133,2539935,2495663,0.001
2018112504,2156,2539935,2543466,-0.373
2018102500,3196,2539935,2540165,-0.994
2018102106,2351,2539935,2558049,-1.021
2018111107,928,2539943,2550656,0.166
2018120300,2790,2539943,2540158,0.115
2018091608,3395,2539943,2540232,-0.126
2018120300,1368,2539943,2552600,-0.231
2018110406,650,2539943,2560854,-0.249
2018111107,1139,2539943,2550656,-0.255
2018120908,2692,2539943,2557858,-0.509
2018090901,157,2539978,2557986,0.49
2018110800,1742,2539978,2495700,0.282
2018100707,324,2539978,2555415,0.272
2018093012,3657,2539978,2552402,0.249
2018092400,730,2539978,2557856,0.245
2018101401,1525,2539978,2552559,0.241
2018100707,1265,2539978,2555415,0.221
2018093012,748,2539978,2552468,0.2
2018093012,3821,2539978,2552468,0.182
2018110800,1415,2539978,2560813,0.137
2018090901,248,2539978,2557986,0.11
2018120208,4007,2539978,2540154,0.052
2018091605,3105,2539978,2540258,0.05
2018110800,93,2539978,2532978,0.049
2018102807,1341,2539978,2540928,-0.072
2018110400,2816,2539978,71269,-0.26
2018110400,2715,2539978,2560747,-0.428
2018100800,1939,2539982,2543491,0.345
2018093007,3978,2540013,2540158,0.77
2018100711,3283,2540140,2557889,0.729
2018112502,1662,2540140,2560813,0.261
2018101407,1208,2540140,2532899,0.162
2018100711,2109,2540140,2555364,0.105
2018112502,3308,2540140,2495700,-0.488
2018100701,1675,2540143,2560894,0.685
2018111805,3404,2540143,2550656,0.389
2018120207,4617,2540143,2558144,0.353
2018102200,579,2540143,2533040,0.321
2018111200,4198,2540143,2558914,0.272
2018111200,811,2540143,2540230,0.179
2018090907,960,2540143,2557895,0.051
2018112506,1701,2540143,2540158,-0.015
2018111200,2452,2540143,2558918,-0.265
2018120209,3464,2540152,2550656,0.088
2018121700,2232,2540152,2506122,-0.277
2018102107,3733,2540155,2556462,0.779
2018111802,2288,2540155,2535964,0.742
2018100709,318,2540155,2533039,0.419
2018092307,75,2540155,2543471,0.294
2018110405,3113,2540155,2532884,0.284
2018100709,1260,2540155,2560995,0.245
2018101405,1315,2540155,2560781,0.225
2018111802,3418,2540155,2543509,0.204
2018091602,1837,2540155,2543495,0.174
2018122307,1539,2540155,2543836,0.148
2018122307,1430,2540155,2558052,0.105
2018122307,1136,2540155,2558052,0.098
2018091602,1813,2540155,2543495,0.077
2018091602,917,2540155,2543495,0.046
2018101405,60,2540155,2558208,0.025
2018111802,1606,2540155,2550617,0.014
2018112510,3667,2540155,2543495,-0.025
2018111802,4021,2540155,2543509,-0.085
2018122307,1033,2540155,2558052,-0.128
2018110405,2471,2540155,2532884,-0.139
2018112510,550,2540155,2543495,-0.163
2018110405,2309,2540155,2532884,-0.165
2018091602,893,2540155,2543495,-0.168
2018100709,3171,2540155,2533039,-0.217
2018092700,459,2540155,2543498,-0.225
2018121000,2593,2540155,2552430,-0.226
2018091602,3626,2540155,2543495,-0.26
2018091602,141,2540155,2543495,-0.302
2018101405,3702,2540155,2560781,-0.317
2018092307,496,2540155,2543471,-0.327
2018100709,1191,2540155,2552600,-0.425
2018110405,748,2540155,2532884,-0.46
2018091602,1129,2540155,2543495,-0.494
2018092307,1442,2540155,2543471,-0.503
2018122307,726,2540155,2558052,-0.989
2018100709,2902,2540155,2533039,-1.433
2018122307,3817,2540155,2558052,-1.761
2018120907,362,2540159,2541834,-0.019
2018121608,3252,2540162,2555295,1.097
2018090903,2348,2540162,2649,0.945
2018121608,2643,2540162,2541944,0.53
2018102100,2615,2540162,2558846,0.378
2018090903,1515,2540162,2649,0.369
2018093007,1862,2540162,2540158,0.356
2018091607,997,2540162,2543646,0.303
2018112600,1566,2540162,2561029,0.26
2018100700,1462,2540162,2543471,0.16
2018091607,3235,2540162,2543646,0.129
2018112600,1972,2540162,2540165,0.108
2018102100,707,2540162,2558846,0.007
2018102100,2434,2540162,2540154,-0.007
2018110500,767,2540162,2552487,-0.009
2018093007,970,2540162,2552600,-0.025
2018092304,105,2540162,2543614,-0.051
2018111108,3431,2540162,238498,-0.082
2018110500,1339,2540162,2560735,-0.094
2018090903,791,2540162,2649,-0.115
2018111108,1375,2540162,238498,-0.179
2018093007,1016,2540162,2552600,-0.212
2018093007,2040,2540162,2540158,-0.272
2018120600,927,2540162,2557895,-0.573
2018102100,324,2540162,2553913,-1.596
2018091300,3770,2540164,2540148,0.219
2018122201,3076,2540164,2505299,-0.062
2018102801,988,2540164,2495700,-0.237
2018111801,4036,2540164,2552559,-0.252
2018102801,2749,2540164,2560894,-0.268
2018111801,4125,2540164,2552559,-0.459
2018102101,3709,2540164,2559385,-0.625
2018120911,3071,2540170,2543836,0.798
2018120911,1934,2540170,2540203,0.376
2018120203,4137,2540170,2560907,0.172
2018112508,2194,2540170,2540154,-0.337
2018112508,2051,2540170,2558846,-0.529
2018120204,3553,2540180,2557986,1.656
2018122310,3026,2540180,2552600,0.814
2018121500,1563,2540180,2532887,0.337
2018122310,3425,2540180,497326,0.323
2018120904,4293,2540180,2558877,0.281
2018102500,1679,2540180,2556190,0.278
2018093004,164,2540180,2543466,0.223
2018120904,2337,2540180,2543466,0.199
2018121500,2011,2540180,2556462,0.199
2018122310,317,2540180,2540158,0.163
2018121500,3407,2540180,2556462,0.147
2018120904,1553,2540180,2543466,0.13
2018101403,150,2540180,2495139,0.039
2018112600,191,2540180,2558942,-0.049
2018100712,1466,2540180,2553454,-0.137
2018093004,1463,2540180,2558832,-0.185
2018093004,3083,2540180,2560742,-0.893
2018120204,2000,2540180,2557986,-1.132
2018120202,3920,2540197,2543646,0.492
2018111900,3310,2540197,2540258,0.456
2018102111,3217,2540197,2558202,0.334
2018091609,1379,2540197,2506106,0.297
2018092700,4136,2540197,2555214,0.194
2018102111,1912,2540197,2558266,0.057
2018092700,2751,2540197,2541785,0.056
2018092700,112,2540197,2541785,-0.014
2018120202,909,2540197,2543646,-0.048
2018120901,1396,2540197,2543509,-0.328
2018092310,3091,2540197,2558846,-0.807
2018101409,4186,2540197,497322,-0.811
2018100706,917,2540219,2558985,0.267
2018122300,4127,2540219,2557858,0.225
2018122300,2714,2540219,2557858,-0.068
2018091605,516,2540221,2540258,0.747
2018111810,1483,2540221,2553318,0.372
2018101401,3569,2540221,2557976,0.296
2018101401,3661,2540221,2557976,0.234
2018122313,2190,2540221,2506122,0.181
2018091605,3502,2540221,2550512,0.171
2018110800,1274,2540221,2560813,0.114
2018101401,1202,2540221,2557976,-0.091
2018101401,646,2540221,2495450,-0.168
2018101401,3746,2540221,2495450,-0.333
2018120911,1584,2540288,2552656,0.98
2018112200,2651,2540288,2543509,0.679
2018111803,1067,2540288,2552458,0.546
2018123002,2891,2540288,2560907,0.542
2018121602,3186,2540288,2557863,0.476
2018123002,2092,2540288,2560907,0.468
2018110405,2162,2540288,2495331,0.416
2018120911,1376,2540288,2552656,0.404
2018111803,2684,2540288,2552458,0.343
2018091000,1278,2540288,2543828,0.331
2018091610,1391,2540288,2346,0.323
2018120911,1354,2540288,2561272,0.208
2018102106,3372,2540288,2540202,0.189
2018102106,1216,2540288,2540202,0.183
2018093002,1114,2540288,2539336,0.171
2018100704,3725,2540288,2543495,0.151
2018100704,3973,2540288,2560907,0.147
2018100704,2962,2540288,2543495,0.121
2018122307,553,2540288,2552608,0.116
2018123002,2994,2540288,2560907,0.097
2018100704,3034,2540288,2543495,0.089
2018091610,2422,2540288,2534820,0.061
2018100704,3560,2540288,2543495,0
2018120202,2381,2540288,2540169,-0.063
2018100704,1221,2540288,2560907,-0.088
2018123002,3427,2540288,2560907,-0.107
2018110405,148,2540288,2561482,-0.115
2018102106,3482,2540288,2556190,-0.153
2018112200,1503,2540288,2543509,-0.188
2018093002,2933,2540288,2560735,-0.218
2018122307,2472,2540288,2541785,-0.296
2018100704,2395,2540288,2543495,-0.327
2018120911,3488,2540288,2506106,-0.354
2018100704,2481,2540288,2543495,-0.361
2018123002,1380,2540288,2560814,-0.383
2018102106,2929,2540288,2540202,-0.396
2018093002,1204,2540288,2550353,-0.426
2018091610,2745,2540288,2346,-0.489
2018111803,256,2540288,2552458,-0.512
2018121602,3160,2540288,2557863,-0.638
2018111803,3897,2540288,2560813,-0.961
2018111803,2959,2540288,2552458,-1.574
2018100704,1686,2540288,2543495,-1.665
2018101410,1977,2541162,2535698,0.796
2018101410,2823,2541162,2535698,0.64
2018101410,1298,2541162,2539336,0.364
2018120205,2988,2541162,2560742,0.353
2018092304,1013,2541162,2555317,0.349
2018102104,2867,2541162,2555346,0.348
2018111810,3496,2541162,2508061,0.348
2018092304,2184,2541162,2553896,0.289
2018090907,710,2541162,2543496,0.283
2018122302,760,2541162,2540202,0.271
2018120205,725,2541162,2530700,0.243
2018100705,271,2541162,2540258,0.234
2018120205,1384,2541162,2530700,0.218
2018101410,3425,2541162,2535698,0.211
2018091612,1527,2541162,2540145,0.203
2018120600,2375,2541162,2557870,0.185
2018111810,3471,2541162,2558149,0.145
2018101410,542,2541162,2535698,0.119
2018092304,2567,2541162,2557870,0.111
2018120205,802,2541162,2543466,0.091
2018102104,811,2541162,2561029,0.083
2018100705,1409,2541162,2543457,0.058
2018120205,3406,2541162,2530700,0.016
2018122302,3448,2541162,2552409,-0.011
2018120600,651,2541162,2557870,-0.022
2018122302,2478,2541162,2560880,-0.026
2018102104,1360,2541162,2555346,-0.041
2018092304,476,2541162,2557870,-0.079
2018100705,3600,2541162,2543457,-0.102
2018100705,3641,2541162,2555478,-0.279
2018090907,2618,2541162,2555295,-0.364
2018100705,2577,2541162,2543457,-0.462
2018111810,4086,2541162,2558149,-0.497
2018102104,861,2541162,2555346,-0.546
2018112501,173,2541162,2557863,-0.78
2018092304,3273,2541162,2557848,-0.785
2018101410,213,2541162,2560735,-1.242
2018111810,3807,2541162,2558149,-1.641
2018122313,2934,2541192,2508061,-0.111
2018120913,1748,2541200,2558149,0.472
2018091611,1742,2541200,497328,0.432
2018091611,1181,2541200,2557859,0.418
2018122400,2589,2541200,2558985,0.404
2018091001,362,2541200,2543498,0.317
2018111807,1983,2541200,2561272,0.303
2018091001,580,2541200,2540169,0.212
2018091611,1814,2541200,2560888,0.208
2018093009,3821,2541200,2555468,0.18
2018093009,199,2541200,2555468,0.176
2018093009,767,2541200,2543488,0.162
2018123004,1999,2541200,2556214,0.152
2018093009,417,2541200,2543488,0.138
2018123004,1501,2541200,2552652,0.122
2018091611,3861,2541200,497328,0.108
2018091611,3979,2541200,497328,0.062
2018121604,3055,2541200,2558010,0.049
2018093009,2448,2541200,2543488,-0.008
2018123004,3094,2541200,2540258,-0.008
2018093009,2125,2541200,2555468,-0.071
2018111807,3492,2541200,2506106,-0.12
2018120913,1649,2541200,2558149,-0.121
2018100708,2956,2541200,2558846,-0.133
2018100708,79,2541200,2540154,-0.151
2018121604,3563,2541200,2555331,-0.198
2018093009,5263,2541200,2552461,-0.309
2018123004,2619,2541200,2555478,-0.383
2018093009,678,2541200,2555468,-0.517
2018112500,1006,2541200,2543847,-0.604
2018101407,3004,2541200,2552430,-1.089
2018122400,105,2541200,2560888,-1.097
2018121604,719,2541200,2555466,-1.124
2018122307,1933,2541202,2552608,-1.488
2018090905,2471,2541243,2540165,2.868
2018091612,3826,2541243,2495211,-0.082
2018101412,3776,2541243,2556214,-0.197
2018092313,173,2541243,2558052,-0.44
2018092313,2359,2541243,2560765,-0.469
2018111102,402,2541431,2557986,0.67
2018101411,1981,2541539,2560957,0.159
2018100700,3603,2541539,79607,0.013
2018101411,2193,2541539,2550256,-1.117
2018093011,2340,2541792,2506122,-0.081
2018091613,1218,2541832,2557858,1.462
2018111111,241,2541832,2540158,1.229
2018111111,3680,2541832,2540158,1.062
2018093002,622,2541832,497326,0.401
2018120912,1666,2541832,2540158,0.259
2018121605,1993,2541832,2543466,0.199
2018111111,1696,2541832,2540158,0.19
2018121605,1128,2541832,2543466,0.172
2018123008,2474,2541832,2557858,0.165
2018100712,1269,2541832,2541316,0.059
2018123008,171,2541832,2555295,0.057
2018123008,3280,2541832,2557858,0.046
2018112900,995,2541832,2559385,0.03
2018111800,1010,2541832,2555415,0.016
2018123008,526,2541832,2557858,-0.004
2018120912,2939,2541832,2540158,-0.129
2018090910,3333,2541832,2557997,-0.13
2018112201,648,2541832,2495826,-0.171
2018111111,2274,2541832,2540158,-0.247
2018112201,949,2541832,2540160,-0.513
2018111106,3202,2541848,2557934,0.246
2018092310,904,2541958,2540169,0.031
2018100708,3148,2541958,2543572,-0.441
2018120212,1127,2543459,2539265,0.387
2018112510,2498,2543459,2558116,0.163
2018120212,2924,2543459,497240,0.034
2018102107,1974,2543459,2553744,0.027
2018102107,2980,2543459,2553744,-0.086
2018100709,3249,2543459,2533039,-0.251
2018092700,3263,2543459,2540169,-0.62
2018092700,1148,2543459,2557898,-1.135
2018102101,317,2543464,2506122,1.23
2018102101,2663,2543464,2556370,0.474
2018111801,2404,2543464,2552559,0.387
2018110400,874,2543464,2552633,0.355
2018120905,1850,2543464,2555478,0.302
2018121601,2633,2543464,2495471,0.245
2018102801,1283,2543464,2557997,0.188
2018102801,769,2543464,2552458,0.144
2018122201,2429,2543464,2552469,0.075
2018120905,1602,2543464,2495340,0.074
2018100703,1226,2543464,2556365,-0.052
2018122201,3424,2543464,2540154,-0.059
2018093012,890,2543464,2558149,-0.414
2018091300,215,2543464,2555466,-0.841
2018120905,4037,2543464,2556214,-1.037
2018092309,1224,2543470,2540160,0.843
2018102810,2049,2543470,2558194,-0.329
2018120909,1524,2543474,2553913,3.415
2018123009,1625,2543474,2553737,0.773
2018093000,4613,2543474,2495454,0.633
2018121604,4045,2543474,1032,0.401
2018100702,3476,2543474,2555230,0.385
2018111801,1655,2543474,2550256,0.385
2018101401,439,2543474,2558149,0.357
2018093000,2000,2543474,2533040,0.217
2018101401,1331,2543474,2557960,0.192
2018090902,989,2543474,2532865,0.169
2018121604,3947,2543474,1032,0.115
2018123009,1560,2543474,2558149,0.11
2018093000,3795,2543474,2495454,0.104
2018101401,873,2543474,2508061,0.088
